"REF_DATE","GEO","DGUID","Age group","Sex","Satisfaction with life and with selected domains of life","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2016","Alberta","2016A000248","Total, 15 years and over","Both sexes","Personal relationships","Number","223","units ","0","v119131703","12.1.1.5","7.9","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Both sexes","Personal appearance","Number","223","units ","0","v119131704","12.1.1.6","7.4","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Both sexes","Feelings of safety","Number","223","units ","0","v119131705","12.1.1.7","8.5","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Both sexes","Feeling part of the community","Number","223","units ","0","v119131706","12.1.1.8","7.2","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Both sexes","Free time","Number","223","units ","0","v119131707","12.1.1.9","6.7","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Both sexes","Quality of local environment","Number","223","units ","0","v119131708","12.1.1.10","8.1","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Males","Life as a whole","Number","223","units ","0","v119131709","12.1.2.1","7.8","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Males","Standard of living","Number","223","units ","0","v119131710","12.1.2.2","7.7","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Males","Health","Number","223","units ","0","v119131711","12.1.2.3","7.4","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Males","Achievement in life","Number","223","units ","0","v119131712","12.1.2.4","7.2","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Males","Personal relationships","Number","223","units ","0","v119131713","12.1.2.5","7.8","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Males","Personal appearance","Number","223","units ","0","v119131714","12.1.2.6","7.5","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Males","Feelings of safety","Number","223","units ","0","v119131715","12.1.2.7","8.5","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Males","Feeling part of the community","Number","223","units ","0","v119131716","12.1.2.8","7.2","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Males","Free time","Number","223","units ","0","v119131717","12.1.2.9","6.7","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Males","Quality of local environment","Number","223","units ","0","v119131718","12.1.2.10","8.2","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Females","Life as a whole","Number","223","units ","0","v119131719","12.1.3.1","7.9","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Females","Standard of living","Number","223","units ","0","v119131720","12.1.3.2","7.9","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Females","Health","Number","223","units ","0","v119131721","12.1.3.3","7.3","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Females","Achievement in life","Number","223","units ","0","v119131722","12.1.3.4","7.3","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Females","Personal relationships","Number","223","units ","0","v119131723","12.1.3.5","8.0","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Females","Personal appearance","Number","223","units ","0","v119131724","12.1.3.6","7.2","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Females","Feelings of safety","Number","223","units ","0","v119131725","12.1.3.7","8.4","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Females","Feeling part of the community","Number","223","units ","0","v119131726","12.1.3.8","7.3","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Females","Free time","Number","223","units ","0","v119131727","12.1.3.9","6.6","","","","1"
"2016","Alberta","2016A000248","Total, 15 years and over","Females","Quality of local environment","Number","223","units ","0","v119131728","12.1.3.10","8.0","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Both sexes","Life as a whole","Number","223","units ","0","v119131729","12.2.1.1","7.8","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Both sexes","Standard of living","Number","223","units ","0","v119131730","12.2.1.2","8.5","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Both sexes","Health","Number","223","units ","0","v119131731","12.2.1.3","7.7","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Both sexes","Achievement in life","Number","223","units ","0","v119131732","12.2.1.4","7.4","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Both sexes","Personal relationships","Number","223","units ","0","v119131733","12.2.1.5","7.5","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Both sexes","Personal appearance","Number","223","units ","0","v119131734","12.2.1.6","7.5","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Both sexes","Feelings of safety","Number","223","units ","0","v119131735","12.2.1.7","8.7","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Both sexes","Feeling part of the community","Number","223","units ","0","v119131736","12.2.1.8","7.0","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Both sexes","Free time","Number","223","units ","0","v119131737","12.2.1.9","6.4","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Both sexes","Quality of local environment","Number","223","units ","0","v119131738","12.2.1.10","8.0","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Males","Life as a whole","Number","223","units ","0","v119131739","12.2.2.1","7.7","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Males","Standard of living","Number","223","units ","0","v119131740","12.2.2.2","8.5","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Males","Health","Number","223","units ","0","v119131741","12.2.2.3","7.8","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Males","Achievement in life","Number","223","units ","0","v119131742","12.2.2.4","7.2","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Males","Personal relationships","Number","223","units ","0","v119131743","12.2.2.5","7.1","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Males","Personal appearance","Number","223","units ","0","v119131744","12.2.2.6","7.6","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Males","Feelings of safety","Number","223","units ","0","v119131745","12.2.2.7","8.7","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Males","Feeling part of the community","Number","223","units ","0","v119131746","12.2.2.8","7.0","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Males","Free time","Number","223","units ","0","v119131747","12.2.2.9","6.5","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Males","Quality of local environment","Number","223","units ","0","v119131748","12.2.2.10","8.3","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Females","Life as a whole","Number","223","units ","0","v119131749","12.2.3.1","7.9","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Females","Standard of living","Number","223","units ","0","v119131750","12.2.3.2","8.5","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Females","Health","Number","223","units ","0","v119131751","12.2.3.3","7.7","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Females","Achievement in life","Number","223","units ","0","v119131752","12.2.3.4","7.6","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Females","Personal relationships","Number","223","units ","0","v119131753","12.2.3.5","7.9","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Females","Personal appearance","Number","223","units ","0","v119131754","12.2.3.6","7.3","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Females","Feelings of safety","Number","223","units ","0","v119131755","12.2.3.7","8.6","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Females","Feeling part of the community","Number","223","units ","0","v119131756","12.2.3.8","7.0","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Females","Free time","Number","223","units ","0","v119131757","12.2.3.9","6.3","","","","1"
"2016","Alberta","2016A000248","15 to 24 years","Females","Quality of local environment","Number","223","units ","0","v119131758","12.2.3.10","7.8","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Both sexes","Life as a whole","Number","223","units ","0","v119131759","12.3.1.1","7.8","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Both sexes","Standard of living","Number","223","units ","0","v119131760","12.3.1.2","7.6","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Both sexes","Health","Number","223","units ","0","v119131761","12.3.1.3","7.4","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Both sexes","Achievement in life","Number","223","units ","0","v119131762","12.3.1.4","7.1","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Both sexes","Personal relationships","Number","223","units ","0","v119131763","12.3.1.5","8.0","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Both sexes","Personal appearance","Number","223","units ","0","v119131764","12.3.1.6","7.4","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Both sexes","Feelings of safety","Number","223","units ","0","v119131765","12.3.1.7","8.5","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Both sexes","Feeling part of the community","Number","223","units ","0","v119131766","12.3.1.8","7.2","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Both sexes","Free time","Number","223","units ","0","v119131767","12.3.1.9","6.3","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Both sexes","Quality of local environment","Number","223","units ","0","v119131768","12.3.1.10","8.0","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Males","Life as a whole","Number","223","units ","0","v119131769","12.3.2.1","7.8","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Males","Standard of living","Number","223","units ","0","v119131770","12.3.2.2","7.5","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Males","Health","Number","223","units ","0","v119131771","12.3.2.3","7.5","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Males","Achievement in life","Number","223","units ","0","v119131772","12.3.2.4","7.1","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Males","Personal relationships","Number","223","units ","0","v119131773","12.3.2.5","8.0","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Males","Personal appearance","Number","223","units ","0","v119131774","12.3.2.6","7.5","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Males","Feelings of safety","Number","223","units ","0","v119131775","12.3.2.7","8.5","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Males","Feeling part of the community","Number","223","units ","0","v119131776","12.3.2.8","7.1","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Males","Free time","Number","223","units ","0","v119131777","12.3.2.9","6.4","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Males","Quality of local environment","Number","223","units ","0","v119131778","12.3.2.10","8.1","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Females","Life as a whole","Number","223","units ","0","v119131779","12.3.3.1","7.8","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Females","Standard of living","Number","223","units ","0","v119131780","12.3.3.2","7.7","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Females","Health","Number","223","units ","0","v119131781","12.3.3.3","7.4","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Females","Achievement in life","Number","223","units ","0","v119131782","12.3.3.4","7.2","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Females","Personal relationships","Number","223","units ","0","v119131783","12.3.3.5","8.0","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Females","Personal appearance","Number","223","units ","0","v119131784","12.3.3.6","7.2","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Females","Feelings of safety","Number","223","units ","0","v119131785","12.3.3.7","8.4","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Females","Feeling part of the community","Number","223","units ","0","v119131786","12.3.3.8","7.4","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Females","Free time","Number","223","units ","0","v119131787","12.3.3.9","6.3","","","","1"
"2016","Alberta","2016A000248","25 to 54 years","Females","Quality of local environment","Number","223","units ","0","v119131788","12.3.3.10","8.0","","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Both sexes","Life as a whole","Number","223","units ","0","v119131789","12.4.1.1","7.8","","","","1"
"2016","Alberta","2016A000248","25 to 34 years","Both sexes","Standard of living","Number","223","units ","0","v119131790","12.4.1.2","7.7","","","","1"
